'[00:00:03.583 01/01/2011]',-3.500
'[00:00:03.584 01/01/2011]',-3.600
'[00:00:03.585 01/01/2011]',-5.100
'[00:00:03.586 01/01/2011]',-7.200
'[00:00:03.587 01/01/2011]',-8.800
'[00:00:03.588 01/01/2011]',-9.000
'[00:00:03.589 01/01/2011]',-7.600
'[00:00:03.590 01/01/2011]',-5.100
'[00:00:03.591 01/01/2011]',-2.300
'[00:00:03.592 01/01/2011]',-0.200
'[00:00:03.593 01/01/2011]',0.600
'[00:00:03.594 01/01/2011]',0.000
'[00:00:03.595 01/01/2011]',-1.400
'[00:00:03.596 01/01/2011]',-3.000
'[00:00:03.597 01/01/2011]',-3.900
'[00:00:03.598 01/01/2011]',-3.600
'[00:00:03.599 01/01/2011]',-2.200
'[00:00:03.600 01/01/2011]',-0.400
'[00:00:03.601 01/01/2011]',1.000
'[00:00:03.602 01/01/2011]',1.200
'[00:00:03.603 01/01/2011]',0.100
'[00:00:03.604 01/01/2011]',-1.400
'[00:00:03.605 01/01/2011]',-2.500
'[00:00:03.606 01/01/2011]',-2.500
'[00:00:03.607 01/01/2011]',-1.400
'[00:00:03.608 01/01/2011]',0.100
'[00:00:03.609 01/01/2011]',1.000
'[00:00:03.610 01/01/2011]',0.700
'[00:00:03.611 01/01/2011]',-0.400
'[00:00:03.612 01/01/2011]',-1.500
'[00:00:03.613 01/01/2011]',-1.600
'[00:00:03.614 01/01/2011]',-0.600
'[00:00:03.615 01/01/2011]',1.100
'[00:00:03.616 01/01/2011]',2.500
'[00:00:03.617 01/01/2011]',3.200
'[00:00:03.618 01/01/2011]',3.200
'[00:00:03.619 01/01/2011]',3.100
'[00:00:03.620 01/01/2011]',3.600
'[00:00:03.621 01/01/2011]',4.900
'[00:00:03.622 01/01/2011]',6.500
'[00:00:03.623 01/01/2011]',8.000
'[00:00:03.624 01/01/2011]',8.800
'[00:00:03.625 01/01/2011]',8.900
'[00:00:03.626 01/01/2011]',8.600
'[00:00:03.627 01/01/2011]',8.300
'[00:00:03.628 01/01/2011]',7.900
'[00:00:03.629 01/01/2011]',7.700
'[00:00:03.630 01/01/2011]',7.500
'[00:00:03.631 01/01/2011]',7.400
'[00:00:03.632 01/01/2011]',7.600
'[00:00:03.633 01/01/2011]',8.000
'[00:00:03.634 01/01/2011]',8.400
'[00:00:03.635 01/01/2011]',8.600
'[00:00:03.636 01/01/2011]',8.300
'[00:00:03.637 01/01/2011]',8.000
'[00:00:03.638 01/01/2011]',8.000
'[00:00:03.639 01/01/2011]',8.700
'[00:00:03.640 01/01/2011]',10.200
'[00:00:03.641 01/01/2011]',11.700
'[00:00:03.642 01/01/2011]',12.800
'[00:00:03.643 01/01/2011]',12.800
'[00:00:03.644 01/01/2011]',12.000
'[00:00:03.645 01/01/2011]',10.900
'[00:00:03.646 01/01/2011]',10.100
'[00:00:03.647 01/01/2011]',10.000
'[00:00:03.648 01/01/2011]',10.200
'[00:00:03.649 01/01/2011]',10.400
'[00:00:03.650 01/01/2011]',10.300
'[00:00:03.651 01/01/2011]',10.200
'[00:00:03.652 01/01/2011]',10.200
'[00:00:03.653 01/01/2011]',10.500
'[00:00:03.654 01/01/2011]',11.100
'[00:00:03.655 01/01/2011]',11.400
'[00:00:03.656 01/01/2011]',11.200
'[00:00:03.657 01/01/2011]',10.200
'[00:00:03.658 01/01/2011]',8.600
'[00:00:03.659 01/01/2011]',7.000
'[00:00:03.660 01/01/2011]',5.500
'[00:00:03.661 01/01/2011]',4.400
'[00:00:03.662 01/01/2011]',3.600
'[00:00:03.663 01/01/2011]',3.200
'[00:00:03.664 01/01/2011]',3.100
'[00:00:03.665 01/01/2011]',3.300
'[00:00:03.666 01/01/2011]',3.600
'[00:00:03.667 01/01/2011]',3.700
'[00:00:03.668 01/01/2011]',3.300
'[00:00:03.669 01/01/2011]',2.500
'[00:00:03.670 01/01/2011]',1.900
'[00:00:03.671 01/01/2011]',1.900
'[00:00:03.672 01/01/2011]',2.500
'[00:00:03.673 01/01/2011]',3.400
'[00:00:03.674 01/01/2011]',3.800
'[00:00:03.675 01/01/2011]',3.400
'[00:00:03.676 01/01/2011]',2.100
'[00:00:03.677 01/01/2011]',0.800
'[00:00:03.678 01/01/2011]',0.200
'[00:00:03.679 01/01/2011]',0.700
'[00:00:03.680 01/01/2011]',1.900
'[00:00:03.681 01/01/2011]',2.900
'[00:00:03.682 01/01/2011]',3.300
'[00:00:03.683 01/01/2011]',3.000
'[00:00:03.684 01/01/2011]',2.500
'[00:00:03.685 01/01/2011]',2.200
'[00:00:03.686 01/01/2011]',2.500
'[00:00:03.687 01/01/2011]',2.800
'[00:00:03.688 01/01/2011]',2.800
'[00:00:03.689 01/01/2011]',2.100
'[00:00:03.690 01/01/2011]',1.100
'[00:00:03.691 01/01/2011]',0.400
'[00:00:03.692 01/01/2011]',0.400
'[00:00:03.693 01/01/2011]',1.200
'[00:00:03.694 01/01/2011]',2.200
'[00:00:03.695 01/01/2011]',2.500
'[00:00:03.696 01/01/2011]',1.700
'[00:00:03.697 01/01/2011]',0.000
'[00:00:03.698 01/01/2011]',-1.600
'[00:00:03.699 01/01/2011]',-2.200
'[00:00:03.700 01/01/2011]',-1.200
'[00:00:03.701 01/01/2011]',1.100
'[00:00:03.702 01/01/2011]',3.700
'[00:00:03.703 01/01/2011]',5.400
'[00:00:03.704 01/01/2011]',5.700
'[00:00:03.705 01/01/2011]',4.600
'[00:00:03.706 01/01/2011]',3.000
'[00:00:03.707 01/01/2011]',1.800
'[00:00:03.708 01/01/2011]',1.400
'[00:00:03.709 01/01/2011]',2.000
'[00:00:03.710 01/01/2011]',2.900
'[00:00:03.711 01/01/2011]',3.800
'[00:00:03.712 01/01/2011]',4.400
'[00:00:03.713 01/01/2011]',4.600
'[00:00:03.714 01/01/2011]',4.800
'[00:00:03.715 01/01/2011]',4.900
'[00:00:03.716 01/01/2011]',4.800
'[00:00:03.717 01/01/2011]',4.600
'[00:00:03.718 01/01/2011]',4.300
'[00:00:03.719 01/01/2011]',4.100
'[00:00:03.720 01/01/2011]',4.300
'[00:00:03.721 01/01/2011]',4.700
'[00:00:03.722 01/01/2011]',5.200
'[00:00:03.723 01/01/2011]',5.200
'[00:00:03.724 01/01/2011]',4.600
'[00:00:03.725 01/01/2011]',3.500
'[00:00:03.726 01/01/2011]',2.400
'[00:00:03.727 01/01/2011]',1.700
'[00:00:03.728 01/01/2011]',1.800
'[00:00:03.729 01/01/2011]',2.500
'[00:00:03.730 01/01/2011]',3.200
'[00:00:03.731 01/01/2011]',3.700
'[00:00:03.732 01/01/2011]',3.500
'[00:00:03.733 01/01/2011]',2.800
'[00:00:03.734 01/01/2011]',1.900
'[00:00:03.735 01/01/2011]',1.200
'[00:00:03.736 01/01/2011]',0.900
'[00:00:03.737 01/01/2011]',0.900
'[00:00:03.738 01/01/2011]',1.100
'[00:00:03.739 01/01/2011]',1.200
'[00:00:03.740 01/01/2011]',0.800
'[00:00:03.741 01/01/2011]',0.100
'[00:00:03.742 01/01/2011]',-0.900
'[00:00:03.743 01/01/2011]',-1.800
'[00:00:03.744 01/01/2011]',-2.600
'[00:00:03.745 01/01/2011]',-3.100
'[00:00:03.746 01/01/2011]',-3.400
'[00:00:03.747 01/01/2011]',-3.600
'[00:00:03.748 01/01/2011]',-3.700
'[00:00:03.749 01/01/2011]',-3.900
'[00:00:03.750 01/01/2011]',-4.000
'[00:00:03.751 01/01/2011]',-4.100
'[00:00:03.752 01/01/2011]',-4.300
'[00:00:03.753 01/01/2011]',-4.500
'[00:00:03.754 01/01/2011]',-4.900
'[00:00:03.755 01/01/2011]',-5.300
'[00:00:03.756 01/01/2011]',-5.700
'[00:00:03.757 01/01/2011]',-6.200
'[00:00:03.758 01/01/2011]',-6.700
'[00:00:03.759 01/01/2011]',-7.100
'[00:00:03.760 01/01/2011]',-7.400
'[00:00:03.761 01/01/2011]',-7.600
'[00:00:03.762 01/01/2011]',-7.600
'[00:00:03.763 01/01/2011]',-7.600
'[00:00:03.764 01/01/2011]',-7.800
'[00:00:03.765 01/01/2011]',-8.400
'[00:00:03.766 01/01/2011]',-8.900
'[00:00:03.767 01/01/2011]',-9.200
'[00:00:03.768 01/01/2011]',-8.900
'[00:00:03.769 01/01/2011]',-8.100
'[00:00:03.770 01/01/2011]',-7.200
'[00:00:03.771 01/01/2011]',-6.800
'[00:00:03.772 01/01/2011]',-7.200
'[00:00:03.773 01/01/2011]',-8.200
'[00:00:03.774 01/01/2011]',-9.200
'[00:00:03.775 01/01/2011]',-9.800
'[00:00:03.776 01/01/2011]',-9.600
'[00:00:03.777 01/01/2011]',-8.900
'[00:00:03.778 01/01/2011]',-8.400
'[00:00:03.779 01/01/2011]',-8.500
'[00:00:03.780 01/01/2011]',-9.000
'[00:00:03.781 01/01/2011]',-9.500
'[00:00:03.782 01/01/2011]',-9.400
'[00:00:03.783 01/01/2011]',-8.400
'[00:00:03.784 01/01/2011]',-7.100
'[00:00:03.785 01/01/2011]',-6.300
'[00:00:03.786 01/01/2011]',-6.600
'[00:00:03.787 01/01/2011]',-7.900
'[00:00:03.788 01/01/2011]',-9.400
'[00:00:03.789 01/01/2011]',-10.400
'[00:00:03.790 01/01/2011]',-10.000
'[00:00:03.791 01/01/2011]',-8.700
'[00:00:03.792 01/01/2011]',-7.300
'[00:00:03.793 01/01/2011]',-6.500
'[00:00:03.794 01/01/2011]',-6.700
'[00:00:03.795 01/01/2011]',-7.500
'[00:00:03.796 01/01/2011]',-8.100
'[00:00:03.797 01/01/2011]',-7.900
'[00:00:03.798 01/01/2011]',-7.100
'[00:00:03.799 01/01/2011]',-6.200
'[00:00:03.800 01/01/2011]',-6.100
'[00:00:03.801 01/01/2011]',-6.800
'[00:00:03.802 01/01/2011]',-7.900
'[00:00:03.803 01/01/2011]',-8.700
'[00:00:03.804 01/01/2011]',-8.700
'[00:00:03.805 01/01/2011]',-8.000
'[00:00:03.806 01/01/2011]',-7.400
'[00:00:03.807 01/01/2011]',-7.300
'[00:00:03.808 01/01/2011]',-8.100
'[00:00:03.809 01/01/2011]',-9.300
'[00:00:03.810 01/01/2011]',-10.400
'[00:00:03.811 01/01/2011]',-10.900
'[00:00:03.812 01/01/2011]',-10.900
'[00:00:03.813 01/01/2011]',-10.600
'[00:00:03.814 01/01/2011]',-10.200
'[00:00:03.815 01/01/2011]',-9.900
'[00:00:03.816 01/01/2011]',-9.600
'[00:00:03.817 01/01/2011]',-9.100
'[00:00:03.818 01/01/2011]',-8.500
'[00:00:03.819 01/01/2011]',-8.100
'[00:00:03.820 01/01/2011]',-8.000
'[00:00:03.821 01/01/2011]',-8.300
'[00:00:03.822 01/01/2011]',-8.700
'[00:00:03.823 01/01/2011]',-9.000
'[00:00:03.824 01/01/2011]',-9.000
'[00:00:03.825 01/01/2011]',-8.700
'[00:00:03.826 01/01/2011]',-8.100
'[00:00:03.827 01/01/2011]',-7.400
'[00:00:03.828 01/01/2011]',-6.900
'[00:00:03.829 01/01/2011]',-6.500
'[00:00:03.830 01/01/2011]',-6.200
'[00:00:03.831 01/01/2011]',-5.800
'[00:00:03.832 01/01/2011]',-5.200
'[00:00:03.833 01/01/2011]',-4.400
'[00:00:03.834 01/01/2011]',-3.500
'[00:00:03.835 01/01/2011]',-2.600
'[00:00:03.836 01/01/2011]',-1.900
'[00:00:03.837 01/01/2011]',-1.400
'[00:00:03.838 01/01/2011]',-1.100
'[00:00:03.839 01/01/2011]',-0.700
'[00:00:03.840 01/01/2011]',-0.100
'[00:00:03.841 01/01/2011]',0.700
'[00:00:03.842 01/01/2011]',1.600
'[00:00:03.843 01/01/2011]',2.300
'[00:00:03.844 01/01/2011]',2.800
'[00:00:03.845 01/01/2011]',2.900
'[00:00:03.846 01/01/2011]',2.600
'[00:00:03.847 01/01/2011]',2.000
'[00:00:03.848 01/01/2011]',1.500
'[00:00:03.849 01/01/2011]',1.400
'[00:00:03.850 01/01/2011]',1.900
'[00:00:03.851 01/01/2011]',2.900
'[00:00:03.852 01/01/2011]',4.200
'[00:00:03.853 01/01/2011]',5.300
'[00:00:03.854 01/01/2011]',5.900
'[00:00:03.855 01/01/2011]',6.000
'[00:00:03.856 01/01/2011]',5.600
'[00:00:03.857 01/01/2011]',5.200
'[00:00:03.858 01/01/2011]',4.800
'[00:00:03.859 01/01/2011]',4.200
'[00:00:03.860 01/01/2011]',3.500
'[00:00:03.861 01/01/2011]',2.500
'[00:00:03.862 01/01/2011]',1.700
'[00:00:03.863 01/01/2011]',1.400
'[00:00:03.864 01/01/2011]',1.800
'[00:00:03.865 01/01/2011]',2.600
'[00:00:03.866 01/01/2011]',3.400
'[00:00:03.867 01/01/2011]',3.800
'[00:00:03.868 01/01/2011]',3.600
'[00:00:03.869 01/01/2011]',2.800
'[00:00:03.870 01/01/2011]',1.900
'[00:00:03.871 01/01/2011]',1.100
'[00:00:03.872 01/01/2011]',0.300
'[00:00:03.873 01/01/2011]',-0.500
'[00:00:03.874 01/01/2011]',-1.500
'[00:00:03.875 01/01/2011]',-2.800
'[00:00:03.876 01/01/2011]',-4.200
'[00:00:03.877 01/01/2011]',-5.500
'[00:00:03.878 01/01/2011]',-6.800
'[00:00:03.879 01/01/2011]',-7.900
'[00:00:03.880 01/01/2011]',-8.900
'[00:00:03.881 01/01/2011]',-9.700
'[00:00:03.882 01/01/2011]',-10.100
'[00:00:03.883 01/01/2011]',-10.200
'[00:00:03.884 01/01/2011]',-10.100
'[00:00:03.885 01/01/2011]',-10.100
'[00:00:03.886 01/01/2011]',-10.300
'[00:00:03.887 01/01/2011]',-11.100
'[00:00:03.888 01/01/2011]',-12.200
'[00:00:03.889 01/01/2011]',-13.500
'[00:00:03.890 01/01/2011]',-14.600
'[00:00:03.891 01/01/2011]',-15.200
'[00:00:03.892 01/01/2011]',-15.200
'[00:00:03.893 01/01/2011]',-14.800
'[00:00:03.894 01/01/2011]',-14.100
'[00:00:03.895 01/01/2011]',-13.700
'[00:00:03.896 01/01/2011]',-13.700
'[00:00:03.897 01/01/2011]',-14.200
'[00:00:03.898 01/01/2011]',-14.800
'[00:00:03.899 01/01/2011]',-15.400
'[00:00:03.900 01/01/2011]',-15.700
'[00:00:03.901 01/01/2011]',-15.700
'[00:00:03.902 01/01/2011]',-15.700
'[00:00:03.903 01/01/2011]',-15.700
'[00:00:03.904 01/01/2011]',-15.900
'[00:00:03.905 01/01/2011]',-16.100
'[00:00:03.906 01/01/2011]',-16.000
'[00:00:03.907 01/01/2011]',-15.500
'[00:00:03.908 01/01/2011]',-14.700
'[00:00:03.909 01/01/2011]',-13.900
'[00:00:03.910 01/01/2011]',-13.600
'[00:00:03.911 01/01/2011]',-14.100
'[00:00:03.912 01/01/2011]',-15.300
'[00:00:03.913 01/01/2011]',-16.700
'[00:00:03.914 01/01/2011]',-17.600
'[00:00:03.915 01/01/2011]',-17.600
'[00:00:03.916 01/01/2011]',-16.800
'[00:00:03.917 01/01/2011]',-15.900
'[00:00:03.918 01/01/2011]',-15.500
'[00:00:03.919 01/01/2011]',-16.100
'[00:00:03.920 01/01/2011]',-17.500
'[00:00:03.921 01/01/2011]',-18.800
'[00:00:03.922 01/01/2011]',-19.400
'[00:00:03.923 01/01/2011]',-18.900
'[00:00:03.924 01/01/2011]',-17.600
'[00:00:03.925 01/01/2011]',-16.000
'[00:00:03.926 01/01/2011]',-14.800
'[00:00:03.927 01/01/2011]',-14.200
'[00:00:03.928 01/01/2011]',-14.200
'[00:00:03.929 01/01/2011]',-14.400
'[00:00:03.930 01/01/2011]',-14.800
'[00:00:03.931 01/01/2011]',-15.200
'[00:00:03.932 01/01/2011]',-15.700
'[00:00:03.933 01/01/2011]',-16.100
'[00:00:03.934 01/01/2011]',-16.000
'[00:00:03.935 01/01/2011]',-15.400
'[00:00:03.936 01/01/2011]',-14.300
'[00:00:03.937 01/01/2011]',-13.400
'[00:00:03.938 01/01/2011]',-13.100
'[00:00:03.939 01/01/2011]',-13.600
'[00:00:03.940 01/01/2011]',-14.500
'[00:00:03.941 01/01/2011]',-15.200
'[00:00:03.942 01/01/2011]',-15.200
'[00:00:03.943 01/01/2011]',-14.600
'[00:00:03.944 01/01/2011]',-13.800
'[00:00:03.945 01/01/2011]',-13.300
'[00:00:03.946 01/01/2011]',-13.300
'[00:00:03.947 01/01/2011]',-13.500
'[00:00:03.948 01/01/2011]',-13.800
'[00:00:03.949 01/01/2011]',-14.100
'[00:00:03.950 01/01/2011]',-14.800
'[00:00:03.951 01/01/2011]',-16.100
'[00:00:03.952 01/01/2011]',-18.200
'[00:00:03.953 01/01/2011]',-20.500
'[00:00:03.954 01/01/2011]',-22.000
'[00:00:03.955 01/01/2011]',-21.500
'[00:00:03.956 01/01/2011]',-18.600
'[00:00:03.957 01/01/2011]',-13.500
'[00:00:03.958 01/01/2011]',-7.100
'[00:00:03.959 01/01/2011]',-0.400
'[00:00:03.960 01/01/2011]',6.400
'[00:00:03.961 01/01/2011]',13.400
'[00:00:03.962 01/01/2011]',21.400
'[00:00:03.963 01/01/2011]',30.900
'[00:00:03.964 01/01/2011]',41.301
'[00:00:03.965 01/01/2011]',51.201
'[00:00:03.966 01/01/2011]',58.901
'[00:00:03.967 01/01/2011]',63.301
'[00:00:03.968 01/01/2011]',64.301
'[00:00:03.969 01/01/2011]',63.301
'[00:00:03.970 01/01/2011]',61.801
'[00:00:03.971 01/01/2011]',60.801
'[00:00:03.972 01/01/2011]',60.401
'[00:00:03.973 01/01/2011]',60.001
'[00:00:03.974 01/01/2011]',58.901
'[00:00:03.975 01/01/2011]',56.901
'[00:00:03.976 01/01/2011]',54.601
'[00:00:03.977 01/01/2011]',52.401
'[00:00:03.978 01/01/2011]',50.501
'[00:00:03.979 01/01/2011]',48.301
'[00:00:03.980 01/01/2011]',44.701
'[00:00:03.981 01/01/2011]',38.401
'[00:00:03.982 01/01/2011]',29.300
'[00:00:03.983 01/01/2011]',18.000
'[00:00:03.984 01/01/2011]',5.700
'[00:00:03.985 01/01/2011]',-6.300
'[00:00:03.986 01/01/2011]',-17.100
'[00:00:03.987 01/01/2011]',-26.000
'[00:00:03.988 01/01/2011]',-32.600
'[00:00:03.989 01/01/2011]',-36.301
'[00:00:03.990 01/01/2011]',-36.601
'[00:00:03.991 01/01/2011]',-33.301
'[00:00:03.992 01/01/2011]',-27.200
'[00:00:03.993 01/01/2011]',-19.700
'[00:00:03.994 01/01/2011]',-12.600
'[00:00:03.995 01/01/2011]',-7.300
'[00:00:03.996 01/01/2011]',-4.300
'[00:00:03.997 01/01/2011]',-3.400
'[00:00:03.998 01/01/2011]',-3.400
'[00:00:03.999 01/01/2011]',-3.500
'[00:00:04.000 01/01/2011]',-3.200
'[00:00:04.001 01/01/2011]',-2.500
'[00:00:04.002 01/01/2011]',-1.800
'[00:00:04.003 01/01/2011]',-1.400
'[00:00:04.004 01/01/2011]',-1.300
'[00:00:04.005 01/01/2011]',-1.400
'[00:00:04.006 01/01/2011]',-1.400
'[00:00:04.007 01/01/2011]',-1.200
'[00:00:04.008 01/01/2011]',-0.700
'[00:00:04.009 01/01/2011]',-0.300
'[00:00:04.010 01/01/2011]',0.000
'[00:00:04.011 01/01/2011]',0.100
'[00:00:04.012 01/01/2011]',0.200
'[00:00:04.013 01/01/2011]',0.600
'[00:00:04.014 01/01/2011]',1.400
'[00:00:04.015 01/01/2011]',2.500
'[00:00:04.016 01/01/2011]',3.400
'[00:00:04.017 01/01/2011]',3.800
'[00:00:04.018 01/01/2011]',3.200
'[00:00:04.019 01/01/2011]',1.900
'[00:00:04.020 01/01/2011]',0.500
'[00:00:04.021 01/01/2011]',-0.200
'[00:00:04.022 01/01/2011]',0.200
'[00:00:04.023 01/01/2011]',1.500
'[00:00:04.024 01/01/2011]',3.100
'[00:00:04.025 01/01/2011]',4.300
'[00:00:04.026 01/01/2011]',4.600
'[00:00:04.027 01/01/2011]',4.500
'[00:00:04.028 01/01/2011]',4.400
'[00:00:04.029 01/01/2011]',5.100
'[00:00:04.030 01/01/2011]',6.400
'[00:00:04.031 01/01/2011]',7.900
'[00:00:04.032 01/01/2011]',9.000
'[00:00:04.033 01/01/2011]',9.200
'[00:00:04.034 01/01/2011]',8.800
'[00:00:04.035 01/01/2011]',8.300
'[00:00:04.036 01/01/2011]',7.900
'[00:00:04.037 01/01/2011]',7.900
'[00:00:04.038 01/01/2011]',7.700
'[00:00:04.039 01/01/2011]',7.200
'[00:00:04.040 01/01/2011]',6.300
'[00:00:04.041 01/01/2011]',5.300
'[00:00:04.042 01/01/2011]',4.600
'[00:00:04.043 01/01/2011]',4.700
'[00:00:04.044 01/01/2011]',5.300
'[00:00:04.045 01/01/2011]',6.300
'[00:00:04.046 01/01/2011]',7.500
'[00:00:04.047 01/01/2011]',8.500
'[00:00:04.048 01/01/2011]',9.300
'[00:00:04.049 01/01/2011]',10.000
'[00:00:04.050 01/01/2011]',10.200
'[00:00:04.051 01/01/2011]',10.000
'[00:00:04.052 01/01/2011]',9.300
'[00:00:04.053 01/01/2011]',8.400
'[00:00:04.054 01/01/2011]',7.600
'[00:00:04.055 01/01/2011]',7.100
'[00:00:04.056 01/01/2011]',6.900
'[00:00:04.057 01/01/2011]',6.900
'[00:00:04.058 01/01/2011]',6.900
'[00:00:04.059 01/01/2011]',6.900
'[00:00:04.060 01/01/2011]',7.100
'[00:00:04.061 01/01/2011]',7.600
'[00:00:04.062 01/01/2011]',8.600
'[00:00:04.063 01/01/2011]',9.700
'[00:00:04.064 01/01/2011]',10.400
'[00:00:04.065 01/01/2011]',10.800
'[00:00:04.066 01/01/2011]',10.800
'[00:00:04.067 01/01/2011]',10.800
'[00:00:04.068 01/01/2011]',11.100
'[00:00:04.069 01/01/2011]',11.700
'[00:00:04.070 01/01/2011]',12.100
'[00:00:04.071 01/01/2011]',11.900
'[00:00:04.072 01/01/2011]',11.100
'[00:00:04.073 01/01/2011]',9.900
'[00:00:04.074 01/01/2011]',8.900
'[00:00:04.075 01/01/2011]',8.900
'[00:00:04.076 01/01/2011]',9.800
'[00:00:04.077 01/01/2011]',11.300
'[00:00:04.078 01/01/2011]',13.000
'[00:00:04.079 01/01/2011]',14.100
'[00:00:04.080 01/01/2011]',14.600
'[00:00:04.081 01/01/2011]',14.300
'[00:00:04.082 01/01/2011]',13.600
'[00:00:04.083 01/01/2011]',12.900
'[00:00:04.084 01/01/2011]',12.500
'[00:00:04.085 01/01/2011]',12.600
'[00:00:04.086 01/01/2011]',13.300
'[00:00:04.087 01/01/2011]',14.400
'[00:00:04.088 01/01/2011]',15.600
'[00:00:04.089 01/01/2011]',16.700
'[00:00:04.090 01/01/2011]',17.400
'[00:00:04.091 01/01/2011]',17.600
'[00:00:04.092 01/01/2011]',17.500
'[00:00:04.093 01/01/2011]',17.200
'[00:00:04.094 01/01/2011]',16.900
'[00:00:04.095 01/01/2011]',16.800
'[00:00:04.096 01/01/2011]',16.800
'[00:00:04.097 01/01/2011]',17.000
'[00:00:04.098 01/01/2011]',17.500
'[00:00:04.099 01/01/2011]',18.300
'[00:00:04.100 01/01/2011]',19.300
'[00:00:04.101 01/01/2011]',19.900
'[00:00:04.102 01/01/2011]',20.100
'[00:00:04.103 01/01/2011]',19.600
'[00:00:04.104 01/01/2011]',18.900
'[00:00:04.105 01/01/2011]',18.400
'[00:00:04.106 01/01/2011]',18.400
'[00:00:04.107 01/01/2011]',19.200
'[00:00:04.108 01/01/2011]',20.400
'[00:00:04.109 01/01/2011]',21.600
'[00:00:04.110 01/01/2011]',22.400
'[00:00:04.111 01/01/2011]',22.600
'[00:00:04.112 01/01/2011]',22.500
'[00:00:04.113 01/01/2011]',22.200
'[00:00:04.114 01/01/2011]',21.800
'[00:00:04.115 01/01/2011]',21.600
'[00:00:04.116 01/01/2011]',21.400
'[00:00:04.117 01/01/2011]',21.600
'[00:00:04.118 01/01/2011]',22.000
'[00:00:04.119 01/01/2011]',22.700
'[00:00:04.120 01/01/2011]',23.400
'[00:00:04.121 01/01/2011]',23.900
'[00:00:04.122 01/01/2011]',24.000
'[00:00:04.123 01/01/2011]',23.700
'[00:00:04.124 01/01/2011]',23.300
'[00:00:04.125 01/01/2011]',23.000
'[00:00:04.126 01/01/2011]',23.200
'[00:00:04.127 01/01/2011]',23.800
'[00:00:04.128 01/01/2011]',24.700
'[00:00:04.129 01/01/2011]',25.700
'[00:00:04.130 01/01/2011]',26.500
'[00:00:04.131 01/01/2011]',27.000
'[00:00:04.132 01/01/2011]',27.300
'[00:00:04.133 01/01/2011]',27.200
'[00:00:04.134 01/01/2011]',26.900
'[00:00:04.135 01/01/2011]',26.700
'[00:00:04.136 01/01/2011]',26.800
'[00:00:04.137 01/01/2011]',27.300
'[00:00:04.138 01/01/2011]',27.900
'[00:00:04.139 01/01/2011]',28.300
'[00:00:04.140 01/01/2011]',28.100
'[00:00:04.141 01/01/2011]',27.100
'[00:00:04.142 01/01/2011]',25.700
'[00:00:04.143 01/01/2011]',24.700
'[00:00:04.144 01/01/2011]',24.800
'[00:00:04.145 01/01/2011]',25.900
'[00:00:04.146 01/01/2011]',27.600
'[00:00:04.147 01/01/2011]',29.000
'[00:00:04.148 01/01/2011]',29.200
'[00:00:04.149 01/01/2011]',28.300
'[00:00:04.150 01/01/2011]',26.900
'[00:00:04.151 01/01/2011]',26.000
'[00:00:04.152 01/01/2011]',26.200
'[00:00:04.153 01/01/2011]',27.100
'[00:00:04.154 01/01/2011]',28.100
'[00:00:04.155 01/01/2011]',28.200
'[00:00:04.156 01/01/2011]',27.100
'[00:00:04.157 01/01/2011]',25.300
'[00:00:04.158 01/01/2011]',23.700
'[00:00:04.159 01/01/2011]',22.800
'[00:00:04.160 01/01/2011]',23.000
'[00:00:04.161 01/01/2011]',23.700
'[00:00:04.162 01/01/2011]',24.200
'[00:00:04.163 01/01/2011]',24.300
'[00:00:04.164 01/01/2011]',23.800
'[00:00:04.165 01/01/2011]',23.200
'[00:00:04.166 01/01/2011]',22.800
'[00:00:04.167 01/01/2011]',22.800
'[00:00:04.168 01/01/2011]',23.000
'[00:00:04.169 01/01/2011]',23.100
'[00:00:04.170 01/01/2011]',22.900
'[00:00:04.171 01/01/2011]',22.300
'[00:00:04.172 01/01/2011]',21.400
'[00:00:04.173 01/01/2011]',20.800
'[00:00:04.174 01/01/2011]',20.500
'[00:00:04.175 01/01/2011]',20.500
'[00:00:04.176 01/01/2011]',20.600
'[00:00:04.177 01/01/2011]',20.200
'[00:00:04.178 01/01/2011]',19.200
'[00:00:04.179 01/01/2011]',17.700
'[00:00:04.180 01/01/2011]',16.200
'[00:00:04.181 01/01/2011]',15.300
'[00:00:04.182 01/01/2011]',15.200
'[00:00:04.183 01/01/2011]',15.700
'[00:00:04.184 01/01/2011]',16.100
'[00:00:04.185 01/01/2011]',15.700
'[00:00:04.186 01/01/2011]',14.600
'[00:00:04.187 01/01/2011]',13.000
'[00:00:04.188 01/01/2011]',11.700
'[00:00:04.189 01/01/2011]',11.000
'[00:00:04.190 01/01/2011]',10.600
'[00:00:04.191 01/01/2011]',10.100
'[00:00:04.192 01/01/2011]',8.900
'[00:00:04.193 01/01/2011]',7.100
'[00:00:04.194 01/01/2011]',5.600
'[00:00:04.195 01/01/2011]',4.800
'[00:00:04.196 01/01/2011]',5.100
'[00:00:04.197 01/01/2011]',6.000
'[00:00:04.198 01/01/2011]',6.500
'[00:00:04.199 01/01/2011]',6.200
'[00:00:04.200 01/01/2011]',5.400
'[00:00:04.201 01/01/2011]',4.800
'[00:00:04.202 01/01/2011]',5.300
'[00:00:04.203 01/01/2011]',7.100
'[00:00:04.204 01/01/2011]',9.700
'[00:00:04.205 01/01/2011]',12.100
'[00:00:04.206 01/01/2011]',13.700
'[00:00:04.207 01/01/2011]',14.200
